file,keep,category,matched_class,foods,note
orig_p_1779352285441_18.jpg,KEEP,single_in,hot-pot,"빨간 매운 전골(곱창/내장·계란·부추·야채), 뒤에 곁들이 한 접시","유기그릇에 끓인 빨간 전골 단일 메인, 뒤 작은 접시는 곁들이"
orig_p_1779352287670_29.jpg,KEEP,single_in,pork-cutlet-sauced,파채·소스 듬뿍 올린 돈가스 + 밥 한 접시(깍두기·단무지 곁들이),"파채소스 돈가스가 단일 메인, 밥은 곁들이"
orig_p_1779352289317_34.jpg,KEEP,single_in,dim-sum,초록빛 부추/쑥 찐만두 한 접시(간장소스),대나무판 위 찐만두 단일 메인
orig_p_1779352289964_41.jpg,KEEP,single_in,cold-ramen,빨간 국물 냉라멘(소고기 고명·면),빨간 국물 찬 면 단일 메인
orig_p_1779352289985_42.jpg,DROP,scene_nonfood,none,"무·깍두기 반찬과 빈 그릇, 수저",메인 없이 반찬과 빈 그릇만 있는 장면
orig_p_1779352290032_44.jpg,DROP,multi,none,"비빔냉면, 빨간국(탕), 파닭, 돈가스, 흑미밥, 단무지·무절임",냉면·파닭·돈가스 등 서로 다른 메인 여러 접시의 한상차림
orig_p_1779352290111_47.jpg,DROP,borderline_dropped,none,김(조미김) 비빔국수·기름국수,"김+면 비빔국수류이나 빨간 비빔국수도 plain국수도 아닌 애매, 클로즈업"
orig_p_1779352290136_48.jpg,KEEP,single_in,cold-noodles,"물냉면(붉은 육수, 면·계란·오이·무)","냉면 단일 그릇, 59클래스 cold-noodles에 정확히 부합"
orig_p_1779352294708_51.jpg,KEEP,single_in,rice-porridge,"죽(뚝배기 걸쭉한 흰죽, 계란·파)","뚝배기 죽 단일, rice-porridge에 부합"
orig_p_1779352294908_59.jpg,KEEP,single_in,cold-noodles,"물냉면(육수·면·계란·소고기·오이, 가위)","냉면 단일 그릇, cold-noodles 부합 (가위는 식기일뿐)"
orig_p_1779352296202_61.jpg,KEEP,single_in,cold-noodles,냉면(면·붉은양념·소고기·무·오이·계란) 클로즈업,"냉면 단일, cold-noodles 부합 (클로즈업이나 메인 명확)"
orig_p_1779352296238_63.jpg,KEEP,single_in,kalguksu,"뚝배기 칼국수(맑은 육수 면요리, 계란지단·파)","뚝배기에 담긴 맑은 육수 칼국수 단일 메인, 곁들이 반찬만 곁에 있음"
orig_p_1779352296257_64.jpg,KEEP,single_in,pork-cutlet-sauced,"소스 돈가스(카레소스), 밥, 양배추 샐러드","소스 돈가스가 단일 메인, 밥·샐러드는 곁들이"
orig_p_1779352296277_65.jpg,DROP,ood,none,"콩국수(걸쭉한 콩물 면, 계란지단·견과 토핑)",콩국수로 보이며 59클래스에 없음
orig_p_1779352298775_73.jpg,KEEP,single_in,cold-noodles,"냉면(갈색 육수, 편육·오이·계란·살얼음)","냉면 단일 메인, 김치·단무지 곁들이만"
orig_p_1779352298902_78.jpg,KEEP,single_in,pork-cutlet-sauced,"치즈 소스 돈가스, 밥, 양배추 샐러드","치즈·그레이비 소스 돈가스가 단일 메인, 밥·샐러드 곁들이"
orig_p_1779352300302_84.jpg,KEEP,single_in,cold-noodles,"냉면(육수, 소고기 편육·오이·계란·살얼음)","냉면 단일 메인, 단무지 곁들이만"
orig_p_1779352300350_86.jpg,DROP,multi,none,"짬뽕순두부(빨간 찌개), 잡곡밥 한 공기, 냉면(막국수)",찌개+밥+냉면 등 서로 다른 메인 여러 접시 한상 구성
orig_p_1779352300415_89.jpg,DROP,multi,none,"소스 돈가스+밥, 주먹밥(별도 그릇)",소스돈가스 접시와 별도 주먹밥 그릇 등 메인 2종 이상
orig_p_1779352302781_91.jpg,DROP,multi,none,"비빔냉면(막국수, 스텐대접), 군만두(대나무 채반)",비빔국수와 별도 만두 채반 등 서로 다른 메인 2접시
orig_p_1779352302885_96.jpg,KEEP,single_in,bulgogi,양념 돼지불고기(석쇠 구이),"석쇠 위 양념 그릴 슬라이스 단일 메인, 곁들이 없음"
orig_p_1779352302907_97.jpg,KEEP,single_in,japanese-ramen,"라멘(스텐 냄비, 빨간 국물·반숙란·오이)","면+반숙란 단일 면요리 한 그릇(라멘류, 클래스 약간 모호)"
orig_p_1779352329916_8.jpg,KEEP,single_in,udon,"우동(맑은 국물, 생선구이 토핑·간무·쪽파)",맑은 국물 우동 단일 메인 한 그릇
orig_p_1779352331533_12.jpg,DROP,multi,none,"마제소바/비빔덮밥(달걀노른자·다진고기·쪽파·김), 양옆 새우튀김 접시 2개",중앙 섞음밥/마제 한 그릇 + 좌우 새우튀김 접시 2개로 메인 여러 접시(한상)
orig_p_1779352332025_22.jpg,KEEP,single_in,udon,"민자 우동(자루우동), 새우·우엉 튀김","메인은 우동 한 그릇 뚜렷, 튀김은 곁들이 → 단일"
orig_p_1779352332128_27.jpg,KEEP,single_in,udon,"간장(붓카케) 우동, 가라아게 몇 조각, 레몬·간무","우동 한 그릇이 메인, 가라아게는 토핑 수준 → 단일"
orig_p_1779352333655_42.jpg,KEEP,single_in,udon,고기우동(소고기·달걀노른자·쪽파·우동면),우동 한 그릇 단일 메인(타츠진 우동) → 단일
orig_p_1779352333674_43.jpg,KEEP,single_in,udon,"고기(돼지)우동, 뒤쪽 새우튀김 접시","우동 한 그릇이 메인, 새우튀김은 곁들이 → 단일"
orig_p_1779352333694_44.jpg,DROP,multi,none,"소고기우동, 생선구이우동, 새우튀김, 가라아게, 단무지 등 한상",우동 2그릇 + 튀김류 여러 접시 한상 차림 → multi
orig_p_1779352333744_46.jpg,KEEP,single_in,udon,"우동 (고기 고명 얹은 우동, 파)","고기 고명 얹은 우동 한 그릇이 메인 단일, udon 일치"
orig_p_1779352333816_49.jpg,KEEP,single_in,udon,우동 (계란노른자·고기 고명),"노른자·고기 고명 우동 한 그릇 단일 메인, udon 일치"
orig_p_1779352333840_50.jpg,KEEP,single_in,udon,우동 (새우튀김 얹은 붓카케 우동),"새우튀김은 우동 토핑, 우동 한 그릇 단일 메인 udon"
orig_p_1779352336920_51.jpg,DROP,scene_nonfood,none,"새우튀김(젓가락으로 집는 중), 단무지","젓가락으로 튀김 집는 동작샷·흐림, 메인 접시 불명확"
orig_p_1779352336940_52.jpg,KEEP,single_in,udon,우동 (생선튀김·무즙·청양고추·라임 고명),"면+국물 우동 한 그릇 단일 메인, 생선튀김은 토핑 udon"
orig_p_1779352337046_56.jpg,KEEP,single_in,udon,"우동 (가라아게 토핑), 곁들이 가라아게 작은접시","메인은 우동 한 그릇, 옆 작은접시는 곁들이로 무시 single udon"
orig_p_1779352337101_58.jpg,KEEP,single_in,udon,"맑은 국물 우동(생선구이 토핑, 레몬, 쪽파) 한 그릇","우동 한 그릇 단일 메인, 우측 곁들이만 살짝 보임 → udon 단일"
orig_p_1779352340517_62.jpg,KEEP,single_in,udon,"수비드 오리고기 올린 우동(반숙란, 대파) 한 그릇","메인은 우동 한 그릇, 좌상단 튀김은 초점 밖 곁들이 → udon 단일"
orig_p_1779352340537_63.jpg,KEEP,single_in,shrimp-dish,새우튀김(튀김) 2개,"새우튀김 단일 메뉴, 접시에 새우튀김만 → shrimp-dish 단일"
orig_p_1779352340672_69.jpg,DROP,multi,none,우동 두 그릇(가마아게/국물) + 튀김·단무지·소스 곁들이,우동 그릇 2개+여러 곁들이 한상 차림 → multi
orig_p_1779352340692_70.jpg,KEEP,single_in,udon,"불고기·달걀노른자 올린 우동(튀김부스러기, 쪽파) 한 그릇",우동 한 그릇 단일 메인 → udon 단일
orig_p_1779352344529_71.jpg,DROP,multi,none,가마아게 우동 + 국물 우동 그릇 + 튀김 곁들이 접시,우동 그릇 2개+튀김 별도 접시 한상 → multi
orig_p_1779352344552_72.jpg,KEEP,single_in,udon,"우동(가케/자루 우동, 생강·쪽파·레몬·가쓰오부시 고명)","단일 우동 한 그릇, 나머지는 고명"
orig_p_1779352344580_73.jpg,KEEP,single_in,udon,"미역 우동탕(가운데 그릇), 좌하단에 새우튀김 일부","중앙 메인은 우동 한 그릇, 튀김은 프레임 밖 곁들이"
orig_p_1779352344667_76.jpg,DROP,multi,none,"새우튀김 우동(앞), 계란·고기 우동(뒤)",우동 두 그릇이 각각 메인으로 보임
orig_p_1779352344754_80.jpg,DROP,multi,none,"우동탕(뒤), 가라아게(튀김닭), 자루우동(앞), 간장소스·와사비",우동 2종+가라아게 등 여러 메인 한상
orig_p_1779352352854_81.jpg,KEEP,single_in,udon,가라아게 토핑 우동(레몬·무즙·쪽파),"한 그릇 우동, 가라아게는 토핑"
orig_p_1779352352897_83.jpg,DROP,multi,none,"고기 우동/덮밥류 두 그릇, 유부·반찬 곁들이 (흐림)","그릇 2개+곁들이, 흔들린 사진"
orig_p_1779352352919_84.jpg,DROP,multi,none,"우동 두 그릇(붓카케 우동+가케 우동에 닭튀김), 단무지",우동 두 그릇이 서로 다른 스타일로 동시에 차려진 한상 → 메인 2접시 multi
orig_p_1779352353008_88.jpg,DROP,multi,none,"우동 한 그릇 + 고등어구이 맑은국 + 닭튀김 사이드, 단무지",우동과 생선맑은탕 두 메인이 함께 차려짐 → multi
orig_p_1779352357013_92.jpg,DROP,multi,none,고등어 들어간 맑은국(앞) + 새우·채소튀김 우동(뒤) + 닭튀김 사이드,맑은국 한 그릇과 튀김우동 한 그릇 두 메인 동시 → multi
orig_p_1779352357078_95.jpg,KEEP,single_in,udon,"새우·채소튀김 올린 우동(붓카케), 무즙·파","우동 한 그릇이 단일 메인, 튀김은 토핑/고명 → single_in udon"
orig_p_1779352357101_96.jpg,DROP,multi,none,"새우튀김, 채소튀김, 자루우동(채반우동) 여러 접시, 닭튀김",튀김 접시와 우동 접시 여러 개가 펼쳐진 한상 → multi
orig_p_1779352372109_6.jpg,KEEP,single_in,hot-pot,"빨간 국물의 곱창·고기 전골(낙곱새류), 채썬 대파 고명",검은 전골냄비에 빨간 국물 곱창전골 단일 메인 → single_in hot-pot
orig_p_1779352372127_7.jpg,DROP,ood,none,"양념 곱창볶음(돌판 위, 대파채)",메인 1개지만 곱창볶음(내장)은 59클래스에 없음
orig_p_1779352373513_11.jpg,DROP,multi,none,"짜장면, 빨간 국물 면요리(짬뽕류), 계란찜, 단무지",짜장면+빨간국물면 등 서로 다른 메인 2접시 이상 한상
orig_p_1779352373532_12.jpg,DROP,multi,none,"빨간 라면전골(라볶이류), 김자반밥, 면 샐러드",전골+밥+면샐러드 여러 메인 동시
orig_p_1779352373679_19.jpg,DROP,ood,none,"빨간 양념 곱창전골(곱창볶음, 대파)",단일 접시지만 곱창(내장)요리로 59클래스에 없음
orig_p_1779352374532_21.jpg,DROP,scene_nonfood,none,"상추(쌈채소), 무절임/깍두기무 큐브",곁들이 반찬만 있고 메인요리 부재
orig_p_1779352374554_22.jpg,DROP,multi,none,"후라이드/양념 치킨, 닭발, 가운데 볶음요리, 국수 등 한상",치킨·닭발·볶음·면 등 서로 다른 메인 여러 접시 한상차림
orig_p_1779352374574_23.jpg,DROP,multi,none,철판 불고기/오징어볶음(불판)과 별도 그릇의 국수·샐러드,철판 볶음요리 한 접시 + 면·샐러드 별도 그릇으로 서로 다른 메인 2접시 이상
orig_p_1779352374612_25.jpg,DROP,ood,none,매운 양념 닭발,닭발은 음식이나 59클래스에 없음(OOD)
orig_p_1779352374638_26.jpg,DROP,ood,none,뚝배기 계란찜,계란찜은 59클래스에 없는 음식(OOD)
orig_p_1779352376554_32.jpg,DROP,ood,none,빨간 양념 닭발(불판 위 팬),"닭발은 59클래스에 없음(OOD), 자막 '유성닭발'"
orig_p_1779352376574_33.jpg,DROP,ood,none,돌솥 계란찜,계란찜은 59클래스에 없는 음식(OOD)
orig_p_1779352379060_41.jpg,DROP,ood,none,매운 곱창전골/곱창볶음(빨간 국물),곱창류 매운 요리로 59클래스에 명확히 해당 없음(OOD)
orig_p_1779352379131_44.jpg,DROP,multi,none,"양념치킨, 떡볶이, 샐러드, 면요리, 계란말이, 음료 등 한상차림",여러 메인 접시(치킨·떡볶이·면 등)가 어두운 배경에 깔린 한상차림 → multi
orig_p_1779352379213_47.jpg,KEEP,single_in,hot-pot,"곱창전골(빨간 매운 국물, 내장, 대파 고명)",뚝배기/전골에 담긴 곱창 매운 전골 단일 메인 → hot-pot single_in
orig_p_1779352379251_48.jpg,KEEP,single_in,hot-pot,"곱창 매운탕/전골 클로즈업(빨간 국물, 내장, 채썬 대파)",빨간 매운 국물의 곱창 전골 한 그릇 단일 메인 → hot-pot single_in
orig_p_1779352380640_55.jpg,KEEP,single_in,hot-pot,"곱창볶음/곱창전골(황동 냄비, 빨간 양념 곱창)",냄비 가득 빨간 양념 곱창 전골 단일 메인 → hot-pot single_in
orig_p_1779352380672_56.jpg,DROP,borderline_dropped,none,"조미김(김자반)에 마요네즈, 진공포장 봉지",조미김 반찬+진공포장 봉지로 59 메인 없음 → drop
orig_p_1779352380758_59.jpg,DROP,multi,none,"곱창 매운 전골, 샐러드, 계란찜, 맥주 따르는 손","탑뷰로 전골+샐러드+계란찜+사람 손, 다중 요소 → multi/scene"
orig_p_1779352384057_66.jpg,KEEP,single_in,hot-pot,"빨간 곱창전골(어묵·곱창 들어간 빨간 전골), 뒤쪽 계란찜","불판 위 빨간 전골이 메인 1개, 뒤 계란찜은 곁들이로 무시 → 단일"
orig_p_1779352384082_67.jpg,DROP,multi,none,"빨간 전골/찌개, 계란찜, 샐러드, 김자반, 감자튀김, 소주",전골+감자튀김+샐러드 등 서로 다른 메인 여러 접시 한상
orig_p_1779352384131_69.jpg,KEEP,single_in,hot-pot,빨간 곱창전골(곱창·고기 들어간 빨간 전골),불판 위 빨간 전골 하나만 뚜렷 → 단일
orig_p_1779352385416_71.jpg,DROP,multi,none,"빨간 전골(메인), 볶음밥(뒤 팬), 쌈채소",전골 팬+볶음밥 팬 두 메인 → multi (회전 이미지)
orig_p_1779352385508_75.jpg,KEEP,single_in,hot-pot,소세지·곱창 들어간 빨간 전골(부대찌개 스타일 빨간 전골),빨간 전골 한 냄비만 뚜렷 → 단일
orig_p_1779352385534_76.jpg,DROP,multi,none,"빨간 전골(메인), 샐러드면 한그릇, 뒤 계란찜",전골+면샐러드 두 메인 접시 → multi
orig_p_1779352385558_77.jpg,KEEP,single_in,hot-pot,"빨간 국물의 매운 닭/고기 볶음탕(전골) 한 냄비, 콩나물","공용 냄비의 빨간 매운 전골류 단일 메인, 곁들이만 약간"
orig_p_1779352388999_91.jpg,KEEP,single_in,squid-dish,"빨간 양념의 오징어볶음/매운 해물찜류 한 냄비, 대파 고명",오징어가 메인인 빨간 양념 단일 냄비 요리
orig_p_1779352389191_100.jpg,DROP,ood,none,"계란말이 슬라이스, 곁들이 샐러드·초장, 뒤편 면+샐러드 그릇",메인이 계란말이로 59클래스에 없음(OOD)
orig_p_1779352454947_11.jpg,DROP,multi,none,"고등어회·모둠회, 오징어볶음, 새우튀김, 맥주·소주, 여러 반찬 한상",회·볶음·튀김 등 서로 다른 메인 여러 접시 한상차림
orig_p_1779352455006_14.jpg,KEEP,single_in,raw-fish,"모둠회(연어·흰살생선 사시미), 레몬·방울토마토·새싹 곁들이",같은 종류 회 한 접시 단일 메인=raw-fish
orig_p_1779352455441_21.jpg,DROP,scene_nonfood,none,"연어회 한 점을 집게로 집은 클로즈업, 배경 흐림","한 점만 집은 극단 클로즈업+배경 흐림, 학습 부적합"
orig_p_1779352455460_22.jpg,DROP,multi,none,회·전복·가리비·문어·멍게 등 모둠 해산물(나무 트레이 여러 칸) + 옆 접시들,나무 트레이 여러 칸 + 주변 접시들로 메인 여러 접시인 한상
orig_p_1779352455551_26.jpg,KEEP,single_in,hot-pot,버섯·배추·청경채 들어간 전골/샤브샤브 냄비,"버너 위 전골 냄비 하나가 단일 메인, hot-pot 일치"
orig_p_1779352455598_28.jpg,DROP,multi,none,회·생선구이·계란찜·볶음밥·샐러드·반찬들(부감 한상),회·생선구이·계란찜 등 서로 다른 메인 여러 접시인 한상
orig_p_1779352457783_34.jpg,KEEP,single_in,seafood-spicy-tang,꽃게·두부·미나리 들어간 빨간 해물매운탕 전골,게 들어간 빨간 해물매운탕 냄비 하나가 단일 메인
orig_p_1779352457841_36.jpg,KEEP,single_in,raw-fish,"연어·흰살생선 회, 굴·가리비·문어·전복 등 모둠회 한 접시","회 위주 모둠회 한 접시(회모둠=단일), raw-fish 일치"
orig_p_1779352457865_37.jpg,KEEP,single_in,shrimp-dish,생새우살·통새우(대하) 모둠 한 접시 + 레몬·와사비,"새우 한 접시가 단일 메인, shrimp-dish 일치"
orig_p_1779352457890_38.jpg,DROP,ood,none,산낙지(살아있는 낙지)와 쪽파·깻잎·고추절임,단일 접시지만 산낙지(생낙지)로 59클래스의 squid-dish(조리 오징어요리)와 불일치
orig_p_1779352457911_39.jpg,DROP,multi,none,모둠회·해산물(흰살회·연어·멍게·소라·산낙지 등) 한 판,"여러 종류 회+해산물이 섞인 모둠 한상, 단일 메인 아님"
orig_p_1779352458232_42.jpg,KEEP,single_in,raw-fish,모둠회(광어·연어·우럭 등 회) 한 접시,"한 접시에 회 슬라이스만 가득, 같은음식 모둠회 → 단일 raw-fish"
orig_p_1779352458280_44.jpg,DROP,multi,none,소고기·새우·연어회·산낙지·전골채소 등 여러 접시 상차림,"탑뷰로 여러 메인 접시가 깔린 한상, 단일 메인 아님"
orig_p_1779352458388_49.jpg,DROP,multi,none,대형 모둠회·해산물(회·새우·조개·산낙지 등)과 곁들이 여러 접시,"수산시장식 모둠회 한상에 여러 그릇, 단일 메인 아님"
orig_p_1779352461330_55.jpg,DROP,multi,none,전복·산낙지·가리비·멍게·소라 등 해산물 모둠,"여러 해산물이 섞인 모둠 플레이트, 단일 메인 아님"
orig_p_1779352461355_56.jpg,DROP,multi,none,해산물 모둠(전복·가리비·굴·산낙지·멍게·소라 등),"여러 종류 해산물 한 접시 모둠+산낙지 별도 그릇, 메인 단일 아님"
orig_p_1779352461785_63.jpg,DROP,multi,none,생선회(광어·연어)+조개·전복·문어 모둠+산낙지,회 접시와 조개/해산물 모둠 별도 접시 등 서로 다른 메인 다수
